,transcription,title,start_time,end_time,url,total_time,total_words
99,breakfast mommy coming ready mummy come secret going going come  relax sitting room sound nice,mummy pig's birthday,00:01:06.810,00:01:30.329,https://www.youtube.com/watch?v=QSXi7rSrfN8&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,23.519,15
100,birthday okay peppa think know sitting room nice magazine thank peppa hear pretty music thank peppa need number candle mummy age dear got nearly,mummy pig's birthday,00:01:30.540,00:01:56.100,https://www.youtube.com/watch?v=QSXi7rSrfN8&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.56,24
101,candle daddy old mummy whisper really old know think candle fine  birthday cake ready decoration sitting room,mummy pig's birthday,00:01:56.820,00:02:19.620,https://www.youtube.com/watch?v=QSXi7rSrfN8&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,22.8,17
102,getting little bored mummy nice walk car choice nope goodbye mummy lovely walk safe come forgotten hard work birthday  peppa,mummy pig's birthday,00:02:23.860,00:02:46.780,https://www.youtube.com/watch?v=QSXi7rSrfN8&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,22.92,20
103,george decorating city   arrived  birthday happy birthday  coming inside come  peppa george secret thing lovely later bye mummy,mummy pig's birthday,00:02:47.290,00:03:21.269,https://www.youtube.com/watch?v=QSXi7rSrfN8&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,33.979,18
104,like come inside love close eye eye placed mummy open eye lovely surprise blow candle make wish mummy mummy open present,mummy pig's birthday,00:03:22.959,00:03:53.049,https://www.youtube.com/watch?v=QSXi7rSrfN8&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,30.09,21
105,guess idea open beautiful dress beautiful mommy need nice wear ticket theater tonight thank  love going theater  going,mummy pig's birthday,00:03:53.349,00:04:25.320,https://www.youtube.com/watch?v=QSXi7rSrfN8&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,31.971,18
106,babysit little one super birthday luckiest mummy world beautiful,mummy pig's birthday,00:04:25.919,00:04:36.780,https://www.youtube.com/watch?v=QSXi7rSrfN8&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,10.861,9
107, little brother mommy pig daddy tooth fairy peppa george favorite theme spaghetti lot noise finished bit quiet tooth waited mmhm,the tooth fairy,00:00:02.700,00:00:54.110,https://www.youtube.com/watch?v=LertHmE-LTA&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,51.41,20
108,papa maybe look mirror tooth fallen worry peppa milk tooth meant fall grabbed daddy yes peppa mean tooth fairy paying visit,the tooth fairy,00:00:55.980,00:01:19.680,https://www.youtube.com/watch?v=LertHmE-LTA&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,23.7,21
109,tooth fairy yes tooth fairy tooth pillow tonight tooth fairy come tooth fairy tooth place leave shiny coin grow want tooth fairy,the tooth fairy,00:01:20.700,00:01:45.140,https://www.youtube.com/watch?v=LertHmE-LTA&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.44,22
110,like grow george green sure yeah dinosaur quick george time super going bed peppa george brush teeth brush buy nice like,the tooth fairy,00:01:46.689,00:02:12.920,https://www.youtube.com/watch?v=LertHmE-LTA&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,26.231,21
111,tooth fairy wait bed peppa putting tooth pillow tooth fairy good night peppa george good night daddy good night daddy good night little piggy george going sleep let stay,the tooth fairy,00:02:13.310,00:02:42.109,https://www.youtube.com/watch?v=LertHmE-LTA&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,28.799,29
112,awake night tooth fairy tooth fairy late tooth fairy taking long time tooth fairy noise tooth fairy george hear noise george tired,the tooth fairy,00:02:42.799,00:03:19.190,https://www.youtube.com/watch?v=LertHmE-LTA&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,36.391,22
113,fallen asleep george good staying awake going stay awake tooth fairy look good tooth fairy arrived peppa asleep hello like coin return tooth,the tooth fairy,00:03:19.700,00:03:49.530,https://www.youtube.com/watch?v=LertHmE-LTA&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,29.83,23
114,nice clean tooth thank good night peppa george wake asleep tooth fairy come let look pillow look peppa tooth fairy left coin fell asleep maybe fell,the tooth fairy,00:03:54.080,00:04:31.830,https://www.youtube.com/watch?v=LertHmE-LTA&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,37.75,26
115,asleep little bit time stay awake tooth fairy,the tooth fairy,00:04:32.280,00:04:39.120,https://www.youtube.com/watch?v=LertHmE-LTA&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,6.84,8
116, little brother  daddy new car day peppa family going drive red car shall roof yes peppa george love car everybody ready ready let,the new car,00:00:02.700,00:00:45.250,https://www.youtube.com/watch?v=mIsBlZoWhWY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,42.55,23
117,love love dear car sound wrong daddy know let  garage fix good idea,the new car,00:00:52.579,00:01:20.509,https://www.youtube.com/watch?v=mIsBlZoWhWY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,27.93,13
118,mummy  run garage good mending car dear  car sound fix  yes day wanted drive car,the new car,00:01:21.200,00:01:50.990,https://www.youtube.com/watch?v=mIsBlZoWhWY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,29.79,15
119,worry borrow new car fix rent dog like roof yes press red button clever car come fixed car thank  good bye bye,the new car,00:01:51.620,00:02:14.780,https://www.youtube.com/watch?v=mIsBlZoWhWY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,23.16,22
120,bye bye good bye peppa family like new blue car button new car green button daddy let magic window daddy make magic window blue button know let,the new car,00:02:16.100,00:02:46.940,https://www.youtube.com/watch?v=mIsBlZoWhWY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,30.84,27
121,love new car peppa borrowed today think going rain yes roof button close roof silly button,the new car,00:02:55.880,00:03:23.640,https://www.youtube.com/watch?v=mIsBlZoWhWY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,27.76,16
122,new car squirted  water button button  forgotten button close roof think car like let try make stopped raining open roof,the new car,00:03:26.580,00:03:56.580,https://www.youtube.com/watch?v=mIsBlZoWhWY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,30.0,20
123,yes button red dog fixed car car fixed thank  change thank  good bye good bye bye bye bye good old car like new car like old car,the new car,00:03:57.630,00:04:34.780,https://www.youtube.com/watch?v=mIsBlZoWhWY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,37.15,27
124,better think old car like,the new car,00:04:35.620,00:04:39.250,https://www.youtube.com/watch?v=mIsBlZoWhWY&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,3.63,5
125, little brother daddy big treasure hunt   making treasure hunt peppa george  drawing treasure map  burying treasure secret place garden rumple pig,treasure hunt,00:00:02.700,00:00:37.770,https://www.youtube.com/watch?v=mq_qgmErf3Y&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,35.07,21
126,finished peppa george soon need panic  peppa family quick   finished time hello little one,treasure hunt,00:00:38.940,00:01:06.570,https://www.youtube.com/watch?v=mq_qgmErf3Y&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,27.63,14
127, pig thou hot peppa george treasure hunt garden buried treasure treasure look treasure map peppa george wear pirate hat captain,treasure hunt,00:01:08.340,00:01:35.850,https://www.youtube.com/watch?v=mq_qgmErf3Y&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,27.51,20
128,george map bit difficult daddy help course peppa good map yeah bit difficult  holding map upside yes thought easy red cross show treasure,treasure hunt,00:01:39.409,00:02:02.909,https://www.youtube.com/watch?v=mq_qgmErf3Y&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,23.5,23
129,garden apple tree know like clue yes clue bottle bottle peppa clue,treasure hunt,00:02:04.020,00:02:26.700,https://www.youtube.com/watch?v=mq_qgmErf3Y&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,22.68,12
130,message bottle look bottle peppa let message say message pirate honey meet pirate message pirate bad handwriting pirate handwriting excellent,treasure hunt,00:02:27.900,00:02:50.390,https://www.youtube.com/watch?v=mq_qgmErf3Y&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,22.49,20
131,make pirate clearly written follow arrow follow george second glue stick shape arrow look point way peppa george following arrow george cheese peppa,treasure hunt,00:02:51.420,00:03:16.290,https://www.youtube.com/watch?v=mq_qgmErf3Y&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.87,23
132,clue key peppa treasure chest unlocks clue maybe look map look peppa map apple tree apple tree apple tree,treasure hunt,00:03:16.590,00:03:41.190,https://www.youtube.com/watch?v=mq_qgmErf3Y&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.6,19
133,treasure let look dear hang treasure got key open believe gold coin worth fortune better,treasure hunt,00:03:41.820,00:04:16.590,https://www.youtube.com/watch?v=mq_qgmErf3Y&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.77,15
134,gold coin chocolate coin chocolate coin everybody peppa george love chocolate coin love chocolate coin granny grandpa best treasure,treasure hunt,00:04:17.190,00:04:36.090,https://www.youtube.com/watch?v=mq_qgmErf3Y&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,18.9,19
135,big little brother george big   breakfast peppa george breakfast ready peppa red spot face mommy feel good dear peppa look worry,not very well,00:00:02.449,00:00:45.570,https://www.youtube.com/watch?v=0jaQ6JLQaYg&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,43.121,21
136,ring dr brown bear dr brown bear speaking peppa face covered red spot peppa bed come straight round dr brown bear come make peppa better hello peppa today,not very well,00:00:46.410,00:01:11.640,https://www.youtube.com/watch?v=0jaQ6JLQaYg&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.23,28
137,stick tongue peppa got rash bloody medicine rash clear quickly like little medicine yes afraid taste nice open wide,not very well,00:01:12.810,00:01:33.659,https://www.youtube.com/watch?v=0jaQ6JLQaYg&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,20.849,19
138,yeah disgusting brave little taking peppa stay bed later check better peppa visitor yes visitor rash catching goodbye goodbye dr brown burn okay,not very well,00:01:37.490,00:01:59.759,https://www.youtube.com/watch?v=0jaQ6JLQaYg&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,22.269,23
139,dr brown bear say stay bed little bit peppa boring dr brown bed say visitor visit  peppa best friend ring  mummy man hello mr pig peppa talk suzy,not very well,00:02:00.180,00:02:23.970,https://www.youtube.com/watch?v=0jaQ6JLQaYg&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,23.79,28
140,hello suzy hello peppa red spot face dr bean yes dr brown bear said brave really ill yes yes pretend stay bed dr brown bear let babysit,not very well,00:02:25.520,00:02:50.280,https://www.youtube.com/watch?v=0jaQ6JLQaYg&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.76,27
141,tasted really horrible coming willa nurse outfit  come peppa suzy wearing nurse costume   come hello peppa hello feel,not very well,00:02:51.180,00:03:17.760,https://www.youtube.com/watch?v=0jaQ6JLQaYg&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,26.58,18
142,suzy say pet make better good orange juice okay peppa quite enjoying thank suzy feel better little bit daddy ask mummy,not very well,00:03:18.390,00:03:44.489,https://www.youtube.com/watch?v=0jaQ6JLQaYg&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,26.099,21
143,ice tree rebecca bring flower garden dr brown bear better better good nurse patient real nurse pretend like look,not very well,00:03:44.970,00:04:06.120,https://www.youtube.com/watch?v=0jaQ6JLQaYg&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,21.15,19
144,yes say red buts completely matter die bit feel vicar stand bed little bit fancy game ball garden want join complete recovery,not very well,00:04:06.739,00:04:34.650,https://www.youtube.com/watch?v=0jaQ6JLQaYg&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,27.911,22
145, little brother whoop  daddy heather george excited today snowing outside mummy play snow yes cold outside wrap warm forget wear hat,snow,00:00:02.700,00:00:42.260,https://www.youtube.com/watch?v=_-diBexRvk0&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,39.56,21
146,scarf glove cold outside peppa george wear hat scarf glove come peppa george making footprint snow peppa jordan love making footprint snow dear funny george let play,snow,00:00:42.980,00:01:34.490,https://www.youtube.com/watch?v=_-diBexRvk0&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,51.51,27
147,snowball peppa snowball jojje lot fun george dear maybe game getting little rough sorry george george let build snow bat peppa georgia making snowman make body george snowman,snow,00:01:39.490,00:02:43.250,https://www.youtube.com/watch?v=_-diBexRvk0&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,63.76,28
148,body make snowman head need arm eye mouth george stick snowman arm peppa stone snowman eye mouth face snowman need peppa got carrot make,snow,00:02:45.100,00:03:17.270,https://www.youtube.com/watch?v=_-diBexRvk0&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.17,24
149,snowman nose pop snowman look happy maybe bit cold snowman need clothes warm george clothes snowman nice warm snowman wearing hat scarf,snow,00:03:17.990,00:03:44.530,https://www.youtube.com/watch?v=_-diBexRvk0&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,26.54,22
150,glove mommy daddy come look  wearing hat scarf glove best snowman seen new  look quite cold wearing hat scarf glove daddy wearing,snow,00:03:46.510,00:04:14.300,https://www.youtube.com/watch?v=_-diBexRvk0&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,27.79,22
151,hat scarf glove know think know daddy hat scarf glove  hat scarf glove snowman,snow,00:04:14.990,00:04:29.630,https://www.youtube.com/watch?v=_-diBexRvk0&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,14.64,14
152,big little brother big family going day peppa george today going windy castle wiki castle daddy castle high hill george like castle windy castle sound like,windy castle,00:00:02.700,00:00:36.329,https://www.youtube.com/watch?v=A5iZqRKyWNI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,33.629,26
153,boring thing boy peppa love great view windy castle granny grandpa house let map reid  drive sure  map read lost,windy castle,00:00:37.020,00:00:55.530,https://www.youtube.com/watch?v=A5iZqRKyWNI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,18.51,20
154,grumpy lost grumpy windy castle really quite like play game yes let play spy okay  secretly look,windy castle,00:00:55.860,00:01:23.729,https://www.youtube.com/watch?v=A5iZqRKyWNI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,27.869,17
155,guess spy little eye colored red red dress right red car spy little eye blue george blue shirt nope car yes,windy castle,00:01:24.180,00:01:56.490,https://www.youtube.com/watch?v=A5iZqRKyWNI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.31,21
156,sky blue sky win  know know exactly road look map  lost windy castle,windy castle,00:01:57.390,00:02:20.940,https://www.youtube.com/watch?v=A5iZqRKyWNI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,23.55,13
157,moment know ring granny grandpa need ring granny grandpa windy castle take day got day hello  speaking  got bit lost way windy,windy castle,00:02:22.220,00:02:44.100,https://www.youtube.com/watch?v=A5iZqRKyWNI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,21.88,22
158, map reading yes  map reading bit grumpy moment grumpy best route main road windy castle ahead thank  follow,windy castle,00:02:46.130,00:03:07.920,https://www.youtube.com/watch?v=A5iZqRKyWNI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,21.79,18
159,main road look windy castle thought castle yes windy castle come peppa family arrived windy castle tall let inside view,windy castle,00:03:08.370,00:03:36.060,https://www.youtube.com/watch?v=A5iZqRKyWNI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,27.69,20
160,fantastic look view ready grandpa house yes far away let look telescope look fast yes let george look telescope make look bigger,windy castle,00:03:43.129,00:04:06.090,https://www.youtube.com/watch?v=A5iZqRKyWNI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,22.961,22
161,granny grandpa look george thank papa egg george waving granny grandpa silly george groaning grandpa far away waving know ring hello  windy castle wave granny grandpa,windy castle,00:04:06.780,00:04:36.060,https://www.youtube.com/watch?v=A5iZqRKyWNI&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,29.28,26
162, little brother mommy pig study cousin klepper george playing gun george threw ball hard george rule say wear turn win peppa george today big cousin chloe,my cousin chloe,00:00:02.700,00:00:40.230,https://www.youtube.com/watch?v=GNFG2hFKakA&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,37.53,26
163,coming visit cousin chloe george chloe big girl like sad find little play sure chloe play chloe auntie pig brought chloe spend day house chloe peppaing,my cousin chloe,00:00:40.920,00:01:02.850,https://www.youtube.com/watch?v=GNFG2hFKakA&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,21.93,26
164,george cousin chloe bit older peppa george hello chloe hello peppa hello george later want play game yes let play catch peppa love playing catch play catch game little,my cousin chloe,00:01:03.750,00:01:22.080,https://www.youtube.com/watch?v=GNFG2hFKakA&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,18.33,29
165,play catch george like okay let play george play proper rule baby rule proper role start peppa catch peppa chase chloe,my cousin chloe,00:01:23.540,00:01:44.250,https://www.youtube.com/watch?v=GNFG2hFKakA&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,20.71,21
166,george catch sure going easily catch little helping george little want help need help believe girl liked come peppa try capture,my cousin chloe,00:01:44.729,00:02:05.189,https://www.youtube.com/watch?v=GNFG2hFKakA&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,20.46,21
167,day play okay know really good game big called sly fox sly fox want play fox person sly fox creeped maybe want sly fox sure sly fox,my cousin chloe,00:02:13.290,00:02:38.970,https://www.youtube.com/watch?v=GNFG2hFKakA&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.68,27
168,turned creep budget peppa turn start georgia start got win ready rule say like george,my cousin chloe,00:02:39.330,00:02:59.370,https://www.youtube.com/watch?v=GNFG2hFKakA&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,20.04,15
169,chloe turn sly fox peppa george stay peppa saw start fair look long rule say look long want start george winner play,my cousin chloe,00:03:01.590,00:03:29.040,https://www.youtube.com/watch?v=GNFG2hFKakA&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,27.45,22
170,different game yes long grownup game know let play favorite game grownup george know peppa favorite game peppa favorite game jumping puddle george jump puddle wear boot,my cousin chloe,00:03:29.310,00:03:51.590,https://www.youtube.com/watch?v=GNFG2hFKakA&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,22.28,27
171,brought boot khloe grown jump muddy alive george love jumping muddy puddle secretly peppa love jump puddle want look grownup hear puddle jumping going,my cousin chloe,00:03:53.100,00:04:13.050,https://www.youtube.com/watch?v=GNFG2hFKakA&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,19.95,24
172,  love jumping look fun yes maybe rule say big girl jump muddy puddle yes good peppa chloe love jumping muddy puddle love jumping muddy puddle grownup,my cousin chloe,00:04:14.440,00:04:42.550,https://www.youtube.com/watch?v=GNFG2hFKakA&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,28.11,26
173, little brother george  daddy tea time  surprise today day pancake pancake delicious love pancake love pancake expert flipping pancake leave,pancakes,00:00:02.060,00:00:44.280,https://www.youtube.com/watch?v=hpBDNzokIdg&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,42.22,20
174,sure  time got bit grumpy drop pancake floor grumpy problem frying pan mommy help make pancake yes help make batter flour,pancakes,00:00:44.670,00:01:06.659,https://www.youtube.com/watch?v=hpBDNzokIdg&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,21.989,21
175,bowl add egg milk stir mommy stir yes course peppa peppa love stirring george want stir george like okay stirring sit table cook,pancakes,00:01:06.990,00:01:41.340,https://www.youtube.com/watch?v=hpBDNzokIdg&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.35,23
176, going flip pancake flip higher  flip pancake  pancake george emmy pig pause little syrup george pancake delicious pancake,pancakes,00:01:51.840,00:02:16.830,https://www.youtube.com/watch?v=hpBDNzokIdg&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.99,18
177,peppa flip high  chance flip pancake  pancake  flipping high  pancake ,pancakes,00:02:21.739,00:02:51.120,https://www.youtube.com/watch?v=hpBDNzokIdg&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,29.381,10
178,delicious watching secret making good pancake flip high air silly daddy maybe bit high shame,pancakes,00:02:51.870,00:03:26.790,https://www.youtube.com/watch?v=hpBDNzokIdg&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.92,15
179,pancake simple matter dear  reach pancake worry  think know way let upstairs child  planning count start jumping,pancakes,00:03:27.090,00:03:51.359,https://www.youtube.com/watch?v=hpBDNzokIdg&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.269,17
180,jump carly julian worked  pancake daddy pancake head syrup pancake  yes rupiah hmmm,pancakes,00:03:52.019,00:04:32.020,https://www.youtube.com/watch?v=hpBDNzokIdg&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,40.001,13
181, little brother mommy pig  best friend peppa waiting best friend  hello suzy hello peppa  come play peppa peppa love suzy suzy love peppa best friend,best friend,00:00:02.610,00:00:57.340,https://www.youtube.com/watch?v=-qjzaeBNNOs&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,54.73,25
182,suzy play bedroom yes barbie george want play peppa suzy love playing peppa bedroom george know george game big girl play toy peppa suzy want play tiny little,best friend,00:00:57.879,00:01:34.060,https://www.youtube.com/watch?v=-qjzaeBNNOs&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,36.181,28
183,fairy princess going wave magic wand turn frog george like playing george want play george plan suzy play george want play peppa feel bit lonely george need,best friend,00:01:34.810,00:02:15.740,https://www.youtube.com/watch?v=-qjzaeBNNOs&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,40.93,27
184,help making chocolate chip cooky need lick bowl george like helping mummy make cooky like playing peppa want dr gon person peppa suzy love playing dr nurse,best friend,00:02:16.220,00:02:57.910,https://www.youtube.com/watch?v=-qjzaeBNNOs&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,41.69,27
185,george peppa listens george chest george big breath cough think heart bit plaster bolide suzy take george temperature dear hot think stay bed year,best friend,00:03:00.580,00:03:29.780,https://www.youtube.com/watch?v=-qjzaeBNNOs&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,29.2,24
186, come george wrong george worry dad okay george patient patient visitor little tired cooky yes george medicine make,best friend,00:03:34.160,00:03:58.220,https://www.youtube.com/watch?v=-qjzaeBNNOs&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,24.06,18
187,feel better excuse dr help sore tummy need tickled flick honey girl curry daddy think need lot cooky make better,best friend,00:03:58.549,00:04:30.170,https://www.youtube.com/watch?v=-qjzaeBNNOs&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,31.621,20
188, little brother whoop  daddy babysitting   going evening   going babysit pig thank papa egg hello little one,babysitting,00:00:02.700,00:00:36.860,https://www.youtube.com/watch?v=Med50YqgV_M&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,34.16,16
189,hello peppa george bed quick good night little piggy good night sleep tight good night daddy good night daddy little darling sleep quickly yes mummy wellbehaved  ,babysitting,00:00:38.800,00:01:04.010,https://www.youtube.com/watch?v=Med50YqgV_M&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.21,26
190,leaving evening peppa george good fell asleep  told babysitting easy george strange noise wonder check upstairs george awake fast,babysitting,00:01:04.699,00:02:15.840,https://www.youtube.com/watch?v=Med50YqgV_M&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,71.141,19
191,peppa george making noise hear think really fallen asleep let watch television guard name today talking rose love gardening program kev gate particularly thorny rose,babysitting,00:02:18.550,00:02:51.120,https://www.youtube.com/watch?v=Med50YqgV_M&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,32.57,25
192,prune start lopping head snip away burden shoot lennie pick peppa juwatch bed sleep george sleepy watch tv suppose watching little tv,babysitting,00:02:52.390,00:03:10.900,https://www.youtube.com/watch?v=Med50YqgV_M&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,18.51,22
193,make sleepy icelandic rose rare treat discerning horticulturalist prone loving temperate habitat program boring  play game lathe throw capture okay,babysitting,00:03:11.890,00:03:35.019,https://www.youtube.com/watch?v=Med50YqgV_M&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,23.129,20
194,turn heavier george turn maybe  bit tired know  let play catch let pig  home hope little piggy asleep hello happen little piggy asleep big,babysitting,00:03:36.130,00:04:37.260,https://www.youtube.com/watch?v=Med50YqgV_M&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,61.13,24
195, little brother whoop  lesson peppa going ballet lesson  ballet teacher young peppa  hello madame sweet welcome lesson,ballet lesson,00:00:02.700,00:00:45.960,https://www.youtube.com/watch?v=cCGJL4YCa9c&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,43.26,17
196,ballet pick later bye bye enjoy aira peppa friend      child today new pupil  peppa rum join friend hello begin demi plie demi,ballet lesson,00:00:47.360,00:01:23.600,https://www.youtube.com/watch?v=cCGJL4YCa9c&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,36.24,22
197,plie little jump digit grace beauty petition send beauty beauty ballet lesson lot fun raise arm imagine beautifful swan noise think swan make love john love johnson,ballet lesson,00:01:31.280,00:02:41.180,https://www.youtube.com/watch?v=cCGJL4YCa9c&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,69.9,27
198,real dance swan dance beautifully lovely let home  george bye bye peppa  daddy george,ballet lesson,00:02:51.530,00:03:19.739,https://www.youtube.com/watch?v=cCGJL4YCa9c&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,28.209,14
199,going ballet difficult easy george mama need music good george daddy mummy moscow people time let value funny word really bending,ballet lesson,00:03:21.239,00:03:46.769,https://www.youtube.com/watch?v=cCGJL4YCa9c&feature=youtu.be&ab_channel=UCdRyB_BAJDfo0clpilGkFzQ,25.53,21
